id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
5585980,ARIZ,,,PreservedSpecimen,urn:uuid:8532f07f-5635-4af6-ad13-84179edcef40,420411,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Sue Carnahan",,"SC 288",2014-02-11,,2014,2,11,42,,2014-2-11,"PAPAZ; duplicates to ASU, USON SEINet-Import","S-facing, gentle slope; disturbed area near house. in mesquite grassland",,"Common annual, 3cm; tiny white flowers; fruits toothed, recurved",,,,,,,,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Prosopis velutina"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Fouquieria splendens"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Gossypium thurberi"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Datura wrightii"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Ferocactus wislizeni"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Eragrostis lehmanniana"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Heteropogon contortus"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Aristida ternipes"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Camissonia chamaenerioides"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Cistanthe monandra"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Sida abutifolia"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Allionia incarnata"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Prosopis velutina"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Fouquieria splendens"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Gossypium thurberi"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Datura wrightii"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Ferocactus wislizeni"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Eragrostis lehmanniana"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Heteropogon contortus"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Aristida ternipes"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Camissonia chamaenerioides"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Cistanthe monandra"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Sida abutifolia"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Allionia incarnata"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,,,,,,,,,,,,,"United States",Arizona,"Santa Cruz",,"Salero Ranch: Lot 10, Unit 1; ~8 mi E of Tubac",,,,31.60992,-110.90758,WGS84,,,,,,,,1312,,,,,4306ft,,,,"2014-12-04 10:50:33",327064,2,ce9ef32d-1d44-4895-a6fc-9bb8a3768935,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5585980
6086881,SJNM,,,PreservedSpecimen,99fbb30b-a610-11e3-a341-00ff10703b0e,SJNM-V-0020367,50911,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Porter, J. Mark",,,,,,,"Porter, J. Mark",,5305,1988-03-10,,1988,3,10,70,,,,"Sonoran Desert Scrub","Bajada and gravelly flats.","Annual up to 21 cm tall; corolla white",,,,,,,,,,"Larrea tridentata, saguaro, paloverde, Ambrosia, Opuntia, Cylindropuntia",,,,,,,,"Unspecified - 1",,,,,,"United States",Arizona,Pima,,"Tucson. Tunamoc Hill. W side of hill .; 32.213 -111.009",,0,,32.213,-111.009,,1000,,"K. Heil",,"Google Earth Pro",Verified,"Georeferenced using locality data.",828,,,,,2715ft.,,,,"2023-08-20 04:16:08",99fbb30b-a610-11e3-a341-00ff10703b0e,104,878c4e02-bc92-4aca-9db7-a4cfae3494f5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6086881
850428,ARIZ,,,PreservedSpecimen,urn:uuid:3b69cc9d-61d2-49de-992a-1ea75219cc30,372525,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Steven P. McLaughlin",2003-03-29,,,,,,"Steven P. McLaughlin","Janice Bowers, Julia Fonseca, Dana Backer, Betsy Lewis, Mike Penskar, Maureen Martin",9857,2003-03-29,,2003,3,29,88,,"March,29,2003",,,,,,,,,,,,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Prosopis velutina"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Opuntia spinosior"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Baccharis sarothroides"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Sorghum halepense"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Prosopis velutina"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Opuntia spinosior"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Baccharis sarothroides"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Sorghum halepense"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Canoa Ranch, floodplain of Santa Cruz River",,,,31.79453,-111.01658,,,"UTM: 12 498430 3517660",,,,,,911,,,,,,,,Jaime,"2013-11-07 11:43:44",167492,2,dbd1baa3-7d41-4517-bc0c-081f03719250,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=850428
5563857,ARIZ,,,PreservedSpecimen,urn:uuid:38054849-248f-4801-a6fc-1b001696876d,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"R.M. Turner",1969-03-07,,,,,,"R. M. Turner",,69-2,1969-03-07,,1969,3,7,66,,"March,7,1969",,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Plain W of Tumamoc Hill",,,,32.216667,-111.016667,,,,,,,,,746,,,,,"2450 ft.",,,,"2013-11-07 11:43:44",45754,2,7bc7624b-d44c-4e7f-b49e-5f395b48a1bc,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563857
22196616,ASDM,,,PreservedSpecimen,2986caa5-e8fb-4a84-9b65-0f086d5c5182,3967,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"J. F. Wiens",,,,,,,"John F. Wiens","Ries Lindley, Julie Wiens, John Schering",014,2013-02-03,,2013,2,3,34,,02/03/2013,,,,"Uncommon ephemeral on crest of hill. Flowers white. Semi-desert grassland; with Crossosoma, Fendlera, & grasses.",,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,Pima,,"Tortolita Mountains; Tortolita Mts.; Rail X Ranch Rd.",,,,32.500806,-111.016361,,,"32° 30m 2.9s -111° 58.9s",,,,,,1280,,,,,4200ft.,,,,"2023-07-16 07:02:03",3967,454,22eaeddc-2318-432b-84fa-435091f4ae04,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=22196616
4335883,DES,,,PreservedSpecimen,41aa2c60-f3fa-472b-8249-ca3b87a3d8cc,DES00075126,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Ries Lindley",,116,2013-03-14,,2013,3,14,73,73,,"Abundant throghout the area","Desert grassland, slope 40%, Aspect NE, sunny exposure","Granite, sandy loam","Delicate annual, tiny white flowers, erect, with recurved 4-merous fruit.",,,,,,,,,,"Sphaeralcea ambigua, Cylindropuntia versicolor, Bouteloua barbata var. rothrockii, Aristida ternipes var. ternipes, Opuntia engelmannii, Boraginaceae, , Eschscholtzia californica, Acacia greggii, Dasylirion wheeleri, Bouteloua curtipendula, Anemone tuberosa, Muhlenbergia porteri, Phacelia, Cirsium, Ericameria laricifolia",flower/fruit,,0,,,,,,,,,,,"United States",Arizona,"Pima County",,"Tortolita Mountains, Tortolita Mountain Park",,0,,32.5035,-111.0294,WGS84,10,,,,,,,,,,,,4190,,,lschneberger,"2024-12-09 06:05:54",,5,41aa2c60-f3fa-472b-8249-ca3b87a3d8cc,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4335883
3363981,SEINet,,,Observation,856134b3-a452-4f83-93c5-9b0bcdf4af4e,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Ries Lindley",,116,2013-03-14,,2013,3,14,73,,,"Abundant throghout the area","Desert grassland, slope 40%, Aspect NE, sunny exposure","Granite, sandy loam","Delicate annual, tiny white flowers, erect, with recurved 4-merous fruit.",,,,,,,,,,"Sphaeralcea ambigua, Cylindropuntia versicolor, Bouteloua barbata var. rothrockii, Aristida ternipes var. ternipes, Opuntia engelmannii, Boraginaceae, , Eschscholtzia californica, Acacia greggii, Dasylirion wheeleri, Bouteloua curtipendula, Anemone tuberosa, Muhlenbergia porteri, Phacelia, Cirsium, Ericameria laricifolia",flower/fruit,,0,,,,,,,,,,,"United States",Arizona,Pima,,"Tortolita Mountains, Tortolita Mountain Park",,0,,32.5035,-111.0294,WGS84,10,,,,,,,,,,,,4190,,,Ries.Lindley,"2023-07-16 07:02:03",,102,856134b3-a452-4f83-93c5-9b0bcdf4af4e,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3363981
3830912,ARIZ,,,PreservedSpecimen,urn:uuid:830dc04c-0398-4334-808f-da1f6d3b1d95,415182,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Ries Lindley",,116,2013-03-14,,2013,3,14,73,,2013-3-14,"Abundant throghout the area SEINet-Import","Desert grassland, slope 40%, Aspect NE, sunny exposure","Granite, sandy loam","Delicate annual, tiny white flowers, erect, with recurved 4-merous fruit.",,,,,,,,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Sphaeralcea ambigua"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Cylindropuntia versicolor"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Bouteloua barbata var. rothrockii"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Aristida ternipes var. ternipes"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Opuntia engelmannii"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Boraginaceae"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Eschscholtzia californica"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Acacia greggii"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Dasylirion wheeleri"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Bouteloua curtipendula"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Anemone tuberosa"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Muhlenbergia porteri"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Phacelia"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Cirsium"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Ericameria laricifolia"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Sphaeralcea ambigua"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Cylindropuntia versicolor"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Bouteloua barbata var. rothrockii"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Aristida ternipes var. ternipes"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Opuntia engelmannii"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Boraginaceae"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Eschscholtzia californica"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Acacia greggii"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Dasylirion wheeleri"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Bouteloua curtipendula"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Anemone tuberosa"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Muhlenbergia porteri"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Phacelia"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Cirsium"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Ericameria laricifolia"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",Flowering,,,,,,,,,,,,,"United States",Arizona,Pima,,"Tortolita Mountains, Tortolita Mountain Park",,,,32.5035,-111.0294,WGS84,3,,"Velia M",,"georef batch tool 2013-07-15; GeoLocate","reviewed - high confidence",,1277,,,,,"4190 ft",,,,"2014-06-25 12:06:46",320003,2,aedac530-f5ca-41c2-abaf-7cdd67a1681a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3830912
5563907,ARIZ,,,PreservedSpecimen,urn:uuid:0da480bd-ac85-4cb7-9fd1-11b0c466c40e,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"J.E. Bowers",1983-12-01,,,,,,"J. E. Bowers",,2233-2564-etc.,1983-00-00,,1983,0,0,,,"8(2),18,19,2,1983","Collector numbers 2233, 2283, 2434, 2463, 2518, 2559, 2530, 2564,","Spalding-Shreve permanent plots VII, XII, ''Area B'', XV, XVI, XVII, IV, IX, Tumamoc Hill; 32.2^N, 111.0^W; elevation 2390 to 2640 feet.",,,,,,,,,,,,,Fruiting,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Tumamoc Hill",,,,32.2142,-111.0126,,,,,,,,,766,,,,,"2515 ft.",,,,"2017-06-23 13:47:27",45810,2,445e4f0f-7c1b-47a1-a4f4-98fce8d4059c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563907
850433,ARIZ,,,PreservedSpecimen,urn:uuid:6254a168-77c3-4aeb-a475-c08cfd78923b,378497,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Jennifer Katcher",2005-02-23,,,,,,"Jennifer Katcher","Brad Fiero",05-2,2005-02-23,,2005,2,23,54,54,"February,23,2005",,"disturbed desert upland - on hill slope",,"tiny white flowers",,,,,,,,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""mesquite"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""palo verde"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""triangle leaf bursage"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""mesquite"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""palo verde"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""triangle leaf bursage"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",Reproductive,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Pima Community College, West Campus",,,,32.227934,-111.013723,,,"UTM: 12S 498707 3565701",,,,,,670,,,,,"2200 - 2500 ft.",,,Jennifer,"2015-09-01 16:06:02",178371,2,97e046f3-2ddd-4ff4-9183-a3fd4ae1c850,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=850433
3374929,SEINet,,,Observation,0043c621-aa4c-4107-95d0-e83466e531eb,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Ries Lindley","Ellen Dorn",101,2013-02-24,,2013,2,24,55,,,"Slope 5%, Aspect south","Desert grassland","Granitic, sandy loam","Ascending annual to 3 cm. Abundant in open sun.",,,,,,,,,,"Opuntia engelmannii, Parkinsonia microphylla, Cylindropuntia versicolor, Ferocactus wislizeni, Bouteloua barbata var. rothrockii, Sphaeralcea, Lycium, Prosopis velutina, Echinocereus, Aristida ternipes var. ternipes, Cylindropuntia fulgida var. fulgida, Carnegiea gigantea, Acacia",Flower,,0,,,,,,,,,,,"United States",Arizona,Pima,,"Tortolita Mountains, Cougar Canyon access",,0,,32.4756,-111.0335,WGS84,,,,,,,,,,,,,3460,,,Ries.Lindley,"2023-07-16 07:02:03",,102,0043c621-aa4c-4107-95d0-e83466e531eb,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3374929
