id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
28854866,RENO,V,,PreservedSpecimen,d9b20033-9418-4b72-8179-118cb2b7294b,110453,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"J.D. Morefield","3 APR 1986",,,,,,"J.D. Morefield","D.H. McCarty",3329,1986-04-03,,1986,4,3,93,,"3 APR 1986","Plants common locally.","Carbonate outcrop sloping 25°S.",,"Spreading annuals.",,,,,,,,,,"Eriogonum, Ambrosia, Haplopappus, Gutierrezia, Menodora, Senecio, etc.",fruiting,native,,,,,,,,,,,,USA,California,Inyo,,"White Mountains, just northeast of warm springs at west base of Black Mountain, 2.5 miles N85°W of its summit, Owens Valley drainage.",,0,,37.27079,-118.27053,WGS84,60,"TRS: T8S R34E sec 8; 37.27079°N 118.27053°W.","J.D. Morefield",,"Collector's original field map",,"Lat/Long captured and added from collector's original field map December 2021.",1301,,,,,"4270 ft",,En,jdmore,"2023-07-16 07:02:03",,159,d9b20033-9418-4b72-8179-118cb2b7294b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28854866
28880751,BRY,V,,PreservedSpecimen,816B9D31-3759-4EDE-B299-7B150B3185C6,BRYV0259774,744027,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Robert L. Johnson","Dustin Rooks",7076a,2020-02-09,,2020,2,9,40,,2020-2-9,,"Growing among granite boulders, gentle, south-facing slopes. Decomposed granite soil. Cercidium, Larrea, Carnegiea comm.",,,,,,,,,,,,,,,0,,,,,,,,,,,U.S.A.,Arizona,Pinal,,"Hills north of I-80 exit 151 and junction with Hwy 84. Ca 22 air mi wsw of downtown Casa Grande.",,0,,32.84124,-112.13244,,0,,,,,Verified,,360,,,,,"1181 ft.",,English,,"2024-12-31 00:00:00",BRY01.286420,106,37c5c996-1c60-4ea0-9c88-d3ed249f9ed8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28880751
28880756,BRY,V,,PreservedSpecimen,2126DE86-6744-43AD-B19A-EFED9632CC61,BRYV0259776,644037,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Robert L. Johnson","Dustin Rooks",7072,2020-02-09,,2020,2,9,40,,2020-2-9,,"Sandy soil. Larrea-Lycium community.",,,,,,,,,,,,"With Larrea, Lycium, and Schismus.",,,0,,,,,,,,,,,U.S.A.,Arizona,Pinal,,"West toeslopes of Casa Grande Mountains, 0.56 rd mi east of jct with Trekell Rd on Hanna Street. North side of road, Casa Grande.",,0,,32.82221,-111.73072,,,,,,,,,581,,,,,"1906 ft.",,English,,"2024-12-31 00:00:00",BRY01.286425,106,1d884e10-67f6-47a4-a907-45e73c5048fe,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28880756
28880759,BRY,V,,PreservedSpecimen,32A73DD5-F594-484D-BB81-CF509C410B3E,BRYV0259757,644040,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Robert L. Johnson","Dustin Rooks",7064,2020-02-05,,2020,2,5,36,,2020-2-5,,"Disturbed site. Rocky, gravelley soil. Ruderal weed and warm desert shrub comm.",,,,,,,,,,,,"With Prosopsis, Ambrosia, Cercidium, and Larrea.",Early-flower.,,0,,,,,,,,,,,U.S.A.,Arizona,Maricopa,,"Near jct of Lake Pleasant Pkwy with Central Arizona Project canal, 0.6 rd mi north of Bob Stump Memorial Pkwy (Hwy 303), exit 303. C11 25 air mi nnw of downtown Phoenix.",,0,,33.77854,-112.24777,,0,,,,,Verified,,451,,,,,"1480 ft.",,English,,"2024-12-31 00:00:00",BRY01.286430,106,ea4f092b-146b-4276-8cc9-85dbfbdda061,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28880759
28884176,BRY,V,,PreservedSpecimen,9A0E1730-DDDF-4280-8D5D-E65AE2542133,BRYV0259982,644161,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Robert L. Johnson","Shawn M. Clark; Cameron W. Ramsey",6178,2019-04-11,,2019,4,11,101,,2019-4-11,,"Partly disturbed canyon bottomland. Decomposed granitic gravels. Mixed shrub-forb-grass community.",,,,,,,,,,,,"Amsinckia, Bromus rubens.",,,0,,,,,,,,,,,U.S.A.,California,"San Bernardino",,"Pioneertown Canyon, 1.9 rd mi north on Pioneertown Rd after jct with Hwy 62 in Yucca Valley. Ca 2 air mi se of Pioneer Town.",,0,,34.13542,-116.46609,,0,,,,,Verified,,1097,,,,,"3600 ft.",,English,,"2024-12-31 00:00:00",BRY01.289943,106,b3ef56b4-a35e-4e8c-ade4-d02c098b7546,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28884176
28968694,UTEP,Herb,,PreservedSpecimen,http://arctos.database.museum/guid/UTEP:Herb:21556?seid=5207924,UTEP:Herb:21556,"[{""remarks"": null, ""issued_by"": null, ""identifier"": ""10252"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""collector number""}]","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Richard D. Worthington",,,"Former nature_of_id: expert.",,A,,"Collector(s): Richard D. Worthington",,10252,1983-05-01,,1983,5,1,121,121,"01 MAY 1983",,"on limestone and metamorphic rock substrates",,,,,,,,,,,,,,wild,,,,,,"whole organism",,,,,,"United States","New Mexico","Hidalgo County",,"ca. 7 air miles SE of Animas","T28S, R19W, SE 1/4 Sec.12 and Adjacent Secs., Animas Mountains",,,31.883129,-108.733072,"World Geodetic System 1984",465,31.883129/-108.733072,"Muriel M. Norman","MaNIS georeferencing guidelines",GeoLocate,accepted,,1516,1532,,,,,,en,,"2024-12-13 22:40:00",http://arctos.database.museum/guid/UTEP:Herb:21556?seid=5207924,354,85583708-2df0-4a8a-80ff-dfb04b5c96da,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28968694
28968840,UTEP,Herb,,PreservedSpecimen,http://arctos.database.museum/guid/UTEP:Herb:21557?seid=5207915,UTEP:Herb:21557,"[{""remarks"": null, ""issued_by"": null, ""identifier"": ""10177"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""collector number""}]","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Richard D. Worthington",,,"Former nature_of_id: expert.",,A,,"Collector(s): Richard D. Worthington",,10177,1983-04-30,,1983,4,30,120,120,"30 APR 1983",,,,,,,,,,,,,,,,wild,,,,,,"whole organism",,,,,,"United States","New Mexico","Hidalgo County",,"Apache Mine, slopes about","T28S, R14W, NW 1/4 Sec.30, Apache Hills",,,31.844819,-108.30532,"World Geodetic System 1984",354,31.844819/-108.30532,"Muriel M. Norman","MaNIS georeferencing guidelines",GeoLocate,accepted,,1433,1524,,,,,,en,,"2024-12-13 19:22:00",http://arctos.database.museum/guid/UTEP:Herb:21557?seid=5207915,354,8c22278d-1fd9-4c19-ac64-293ffe2bcd03,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28968840
28972600,UTEP,Herb,,PreservedSpecimen,http://arctos.database.museum/guid/UTEP:Herb:56671?seid=5201075,UTEP:Herb:56671,"[{""remarks"": null, ""issued_by"": null, ""identifier"": ""26488"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""collector number""}]","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Richard D. Worthington",,,"Former nature_of_id: expert.",,A,,"Collector(s): Richard D. Worthington",,26488,1997-05-10,,1997,5,10,130,130,"10 MAY 1997",,,,,,,,,,,,,,,,wild,,,,,,"whole organism",,,,,,"United States","New Mexico","Hidalgo County",,"Leitendorf Hills, N side","T24S, R19W, Sec 12, NW 1/4, Pyramid Mountains",,,32.23601,-108.75498,"World Geodetic System 1984",507,32.23601/-108.75498,"Muriel M. Norman","MaNIS georeferencing guidelines",GeoLocate,accepted,,1500,1500,,,,,,en,,"2024-12-12 00:44:00",http://arctos.database.museum/guid/UTEP:Herb:56671?seid=5201075,354,7dd60a49-6f2e-4030-a644-3b6304268138,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28972600
28974336,UTEP,Herb,,PreservedSpecimen,http://arctos.database.museum/guid/UTEP:Herb:21559?seid=5207917,UTEP:Herb:21559,"[{""remarks"": null, ""issued_by"": null, ""identifier"": ""9907"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""collector number""}]","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Richard D. Worthington",,,"Former nature_of_id: expert.",,A,,"Collector(s): Richard D. Worthington",,9907,1983-04-17,,1983,4,17,107,107,"17 APR 1983",,,,,,,,,,,,,,,,wild,,,,,,"whole organism",,,,,,"United States","New Mexico","Hidalgo County",,"Lordsburg, hills on S side of Lordsburg and Interstate Highway 10, about cemetery","T23S, R18W, NW 1/4, Pyramid Mountains",,,32.32181,-108.731362,"World Geodetic System 1984",383,32.32181/-108.731362,"Elan Guinn de la Rosa","MaNIS georeferencing guidelines",GeoLocate,accepted,,1311,1311,,,,,,en,,"2024-12-13 19:22:00",http://arctos.database.museum/guid/UTEP:Herb:21559?seid=5207917,354,95a83a30-c0d8-46b7-b3ca-83c28b892b20,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28974336
28976703,UTEP,Herb,,PreservedSpecimen,http://arctos.database.museum/guid/UTEP:Herb:30599?seid=5210512,UTEP:Herb:30599,"[{""remarks"": null, ""issued_by"": null, ""identifier"": ""13971"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""collector number""}]","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Richard D. Worthington",,,"Former nature_of_id: expert.",,A,,"Collector(s): Richard D. Worthington",,13971,1986-04-13,,1986,4,13,103,103,"13 APR 1986",,"on igneous rock substrate",,,,,,,,,,,,,,wild,,,,,,"whole organism",,,,,,"United States","New Mexico","Hidalgo County",,"Weatherby Canyon mouth","T26S, R20W, NW 1/4 Sec.30, Peloncillo Mountains",,,32.019952,-108.929561,"World Geodetic System 1984",461,32.019952/-108.929561,"Muriel M. Norman","MaNIS georeferencing guidelines",GeoLocate,accepted,,1341,1341,,,,,,en,,"2024-12-14 23:02:00",http://arctos.database.museum/guid/UTEP:Herb:30599?seid=5210512,354,af5e5925-4394-44ef-a23d-722fc6e12ba8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28976703
28980622,UTEP,Herb,,PreservedSpecimen,http://arctos.database.museum/guid/UTEP:Herb:21558?seid=5207916,UTEP:Herb:21558,"[{""remarks"": null, ""issued_by"": null, ""identifier"": ""9794"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""collector number""}]","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Richard D. Worthington",,,"Former nature_of_id: expert.",,A,,"Collector(s): Richard D. Worthington",,9794,1983-04-16,,1983,4,16,106,106,"16 APR 1983",,,,,,,,,,,,,,,,wild,,,,,,"whole organism",,,,,,"United States","New Mexico","Hidalgo County",,"U. S. Highway 80 at Granite Gap","T25S, R21W, SE 1/4, Peloncillo Mountains",,,32.088734,-108.973734,"World Geodetic System 1984",90,32.088734/-108.973734,"Muriel M. Norman","MaNIS georeferencing guidelines",GeoLocate,accepted,,1372,1372,,,,,,en,,"2024-12-13 21:18:00",http://arctos.database.museum/guid/UTEP:Herb:21558?seid=5207916,354,aefd2324-3c09-4efc-ba3b-c03b9ed12c3c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28980622
28981208,UTEP,Herb,,PreservedSpecimen,http://arctos.database.museum/guid/UTEP:Herb:57983?seid=5201581,UTEP:Herb:57983,"[{""remarks"": null, ""issued_by"": null, ""identifier"": ""27486"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""collector number""}]","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Richard D. Worthington",,,"Former nature_of_id: expert.",,A,,"Collector(s): Richard D. Worthington",,27486,1998-04-04,,1998,4,4,94,94,"04 APR 1998",,,,,,,,,,,,,,,,wild,,,,,,"whole organism",,,,,,"United States","New Mexico","Hidalgo County",,"Granite Pass, NW side","T29S, R16W, Sec 16, Little Hatchet Mountains",,,31.77732,-108.444489,"World Geodetic System 1984",370,31.77732/-108.444489,"Muriel M. Norman","MaNIS georeferencing guidelines",GeoLocate,accepted,,1450,1450,,,,,,en,,"2024-12-13 19:58:00",http://arctos.database.museum/guid/UTEP:Herb:57983?seid=5201581,354,06a7fe88-e8b4-4e7e-ab42-f7a41883b284,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28981208
28983374,UTEP,Herb,,PreservedSpecimen,http://arctos.database.museum/guid/UTEP:Herb:26661?seid=5070247,UTEP:Herb:26661,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"JodyLee Estrada Duek",1983-03-31,,"Former nature_of_id: legacy.",,A,,"Collector(s): JodyLee Estrada Duek",,,1983-03-31,,1983,3,31,90,90,"31 MAR 1983",,,,,,,,,,,,,,,,wild,,,,,,"whole organism",,,,,,"United States",Arizona,"La Paz County",,"Dome Rock Mountains","Dome Rock Mountains.",,,33.729854,-114.361452,"World Geodetic System 1984",19688,33.729854/-114.361452,"Mingna Zhuang","MaNIS georeferencing guidelines",GeoLocate,accepted,,,,,,,,,en,,"2024-12-14 03:50:00",http://arctos.database.museum/guid/UTEP:Herb:26661?seid=5070247,354,38727a1c-3108-4e85-885b-5b1f2894bae9,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28983374
28983494,UTEP,Herb,,PreservedSpecimen,http://arctos.database.museum/guid/UTEP:Herb:24782?seid=5208884,UTEP:Herb:24782,"[{""remarks"": null, ""issued_by"": null, ""identifier"": ""11709"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""collector number""}]","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Richard D. Worthington",,,"Former nature_of_id: expert.",,A,,"Collector(s): Richard D. Worthington",,11709,1984-04-07,,1984,4,7,98,98,"07 APR 1984",,"arroyos and rocky slopes, desert shrub community",,,,,,,,,,,,,,wild,,,,,,"whole organism",,,,,,"United States","New Mexico","Hidalgo County",,"1 mile NW of Steins","NW 1/4 Sec. 8, T24S, R21W, Peloncillo Mountains",,,32.23572,-109.028635,"World Geodetic System 1984",439,32.23572/-109.028635,"Muriel M. Norman","MaNIS georeferencing guidelines",GeoLocate,accepted,,1350,1350,,,,,,en,,"2024-12-13 18:46:00",http://arctos.database.museum/guid/UTEP:Herb:24782?seid=5208884,354,99ae1a1e-3360-493b-9e60-2294415d558f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28983494
28984862,UTEP,Herb,,PreservedSpecimen,http://arctos.database.museum/guid/UTEP:Herb:21560?seid=5207920,UTEP:Herb:21560,"[{""remarks"": null, ""issued_by"": null, ""identifier"": ""10374"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""collector number""}]","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Richard D. Worthington",1983-05-08,,"Former nature_of_id: expert.",,A,,"Collector(s): Richard D. Worthington",,10374,1983-05-08,,1983,5,8,128,128,"08 MAY 1983",,,,,,,,,,,,,,,,wild,,,,,,"whole organism",,,,,,"United States","New Mexico","Luna County",,"NW side of mountains, about Mahoney Mine","T27S, R9W, Sec.27, Tres Hermanas Mountains",,,31.925217,-107.754391,"World Geodetic System 1984",1985,31.925217/-107.754391,"Aparna Mangadu","MaNIS georeferencing guidelines",GeoLocate,accepted,,1400,1400,,,,,,en,,"2024-12-11 12:08:00",http://arctos.database.museum/guid/UTEP:Herb:21560?seid=5207920,354,c1a34e53-9011-475a-b2fa-985d0eb9acc9,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28984862
28985177,UTEP,Herb,,PreservedSpecimen,http://arctos.database.museum/guid/UTEP:Herb:24783?seid=5208875,UTEP:Herb:24783,"[{""remarks"": null, ""issued_by"": null, ""identifier"": ""11789"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""collector number""}]","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Richard D. Worthington",,,"Former nature_of_id: expert.",,A,,"Collector(s): Richard D. Worthington",,11789,1984-04-15,,1984,4,15,106,106,"15 APR 1984",,"N slope of metamorphic limestone and arroyo of deep soil with mesquite and creosote",,,,,,,,,"[{""attribute_date"": null, ""attribute_type"": ""associated species"", ""attribute_units"": null, ""attribute_value"": ""mesquite, creosote"", ""attribute_method"": null, ""attribute_remark"": null, ""attribute_determiner"": null}]",,,"mesquite, creosote",,wild,,,,,,"whole organism",,,,,,"United States","New Mexico","Hidalgo County",,"Sierra Rica","Sec. 30, T29S, R14W, Sierra Rica Mountains",,,31.757475,-108.303431,"World Geodetic System 1984",969,31.757475/-108.303431,"Muriel M. Norman","MaNIS georeferencing guidelines",GeoLocate,accepted,,1402,1402,,,,,,en,,"2024-12-13 18:36:00",http://arctos.database.museum/guid/UTEP:Herb:24783?seid=5208875,354,7c44290f-1703-4bd6-a823-d4ca61d1d83d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28985177
28989485,UTEP,Herb,,PreservedSpecimen,http://arctos.database.museum/guid/UTEP:Herb:31894?seid=5215948,UTEP:Herb:31894,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,unknown,1985-03-22,,"Former nature_of_id: legacy.",,A,,"Collector(s): unknown",,,1985-03-22,,1985,3,22,81,81,22-Mar-85,,"on dry, sandy slope of wash",,,,,,,,,"[{""attribute_date"": ""2018-08-16"", ""attribute_type"": ""verbatim agent"", ""attribute_units"": null, ""attribute_value"": ""The Nature Conservancy: Big Morongo Preserve"", ""attribute_method"": ""unspecified collector role"", ""attribute_remark"": ""transcribed from previous notes"", ""attribute_determiner"": ""Mingna Zhuang""}]",,,,,wild,,,,,,"whole organism",,,,,,"United States",California,"San Bernardino County",,"S of Morongo Valley, Nature Conservancy Big Morongo Preserve, small wash along Canyon Trail, 0.5 miles downstream from the kiosk","Little San Bernardino Mountains",,,34.045204,-116.569894,"World Geodetic System 1984",86,34.045204/-116.569894,"Mingna Zhuang","MaNIS georeferencing guidelines",GeoLocate,accepted,,732,732,,,,,,en,,"2024-12-11 14:32:00",http://arctos.database.museum/guid/UTEP:Herb:31894?seid=5215948,354,8e0006e0-0d64-4015-8b33-569de6f4749f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28989485
29048476,OBI,,,PreservedSpecimen,cf7988d2-4da0-4e36-9504-2536b1237b97,OBI186171,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"J. Andre",,21316,2012-03-19,,2012,3,19,79,,"19 Mar 2012",Occasional.,"Gravelly alluvial plains.",,"Has flowers and fruits",,,,,,,,,,"Larrea tridentata, Hyptis emoryi, Acacia greggii, Fouquieria splendens.",flowering,Native,,,,,,,,,,,,"United States",California,Riverside,,"Orocopia Mountains; north end of range, 0.5 miles south of junction of Box Canyon Road and I-10 freeway, 23 miles east of city of Coachella.; 7.5? Quad: West of Palen Pass.",,0,,33.913833,-115.247367,NAD83,,"33° 54.830' N 115° 14.842' W",Collector,,,,,488,,,,,1602ft.,,,emilyly,"2023-10-17 15:00:23",5230925,306,81b35c4e-648e-48d9-9acd-70e959295530,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29048476
29055845,UNLV,,,PreservedSpecimen,8d6340a5-b374-44b2-a960-1c9121de47a5,66830,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"J.S. Holland",,,,,,,"J.S. Holland",,2019-99,2019-05-07,,2019,5,7,127,,,Occasional,,"rocky granitic soils",,,,,,,,,,,"Eriogonum fasciculatum, Bahiopsis deltoidea, Ephedra fasciculata, Encelia virginensis, Yucca schidigera and Acacia greggii",,,,,,,,,,,,,,"United States",Nevada,Clark,,"3 miles east of U.S. Highway 95 and just south of State Route 163, Newberry Mountains",,0,,35.168584,-114.76256,,,,,,,,,882,,,,,"2,894 feet",,,hollandjms@cox.net,"2024-01-18 09:31:16",,458,8d6340a5-b374-44b2-a960-1c9121de47a5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29055845
29074845,NY,,,PreservedSpecimen,534376bc-9dac-429d-a4c0-8d1aca229f90,3244341,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"D. Griffiths",,2449,1901-03-12,,1901,3,12,71,71,"12 Mar 1901",,,,,,,,,,,,,,,,,,,,,,sheet,,,,,,"United States of America",Arizona,,,"Tucson Mts.","[US & Canada]",,,32.214186,-111.093063,WGS84,,,,"Georeferencing Quick Reference Guide (Zermoglio et","Google Maps (map data 2021); MaNIS Georef. Calculator",,,,,,,,,,en,,"2025-01-30 08:07:12",534376bc-9dac-429d-a4c0-8d1aca229f90,40,d8da91b5-4251-4be5-92c6-f340b3c65c9b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29074845
